id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,Quantity_Prepared,Service_Type,Day_Type,Meal_Time,Customers_Count,Wastage
1000893,74,106,2322,305.55,384.15,0,1,595,656.02,Delivery,Weekday,Lunch,634,48.82
1000894,37,72,1207,476.33,476.33,0,0,27,31.03,Dine-in,Weekday,Breakfast,25,4.03
1000895,93,83,2492,445.23,445.23,0,0,42,45.01,Buffet,Weekday,Breakfast,40,3.61
1000896,37,50,1247,484.03,484.03,0,0,80,85.08,Dine-in,Weekday,Breakfast,76,5.08
1000897,98,129,2707,193.09,192.09,0,0,271,338.14,Dine-in,Weekend,Lunch,273,67.14
1000898,107,64,1207,278.39,314.31,0,1,229,270.9,Dine-in,Weekday,Lunch,208,41.9
1000899,73,89,2826,349.23,350.23,0,0,688,759.3,Dine-in,Weekday,Dinner,681,71.3
1000900,30,102,1558,641.23,641.23,0,0,55,66.12,Delivery,Weekday,Lunch,55,8.9
1000901,140,137,2306,212.49,335.62,1,0,82,96.91,Dine-in,Weekend,Dinner,84,14.91
1000902,1,30,1993,135.83,152.35,0,1,1283,1497.71,Dine-in,Weekday,Dinner,1344,214.71
1000903,76,108,1109,301.73,299.73,0,0,838,1009.97,Delivery,Weekend,Dinner,800,137.58
1000904,72,157,1778,164.9,164.9,0,0,54,65.05,Delivery,Weekday,Breakfast,55,8.84
1000905,15,91,1971,322.04,323.04,0,0,28,29.65,Buffet,Weekday,Dinner,26,1.98
1000906,36,23,1778,163.99,184.33,0,0,690,746.74,Delivery,Weekday,Lunch,622,45.39
1000908,89,30,1198,179.45,319.13,0,0,217,248.65,Buffet,Weekday,Dinner,236,37.98
1000909,124,43,2577,242.53,292.03,0,0,135,168.18,Dine-in,Weekday,Lunch,130,33.18
1000911,115,137,1198,183.33,184.33,0,0,539,638.01,Buffet,Weekday,Lunch,549,118.81
1000912,41,177,2581,639.23,641.23,0,0,67,78.57,Dine-in,Weekend,Lunch,68,11.57
1000913,82,80,2640,292.03,290.03,0,1,67,77.66,Dine-in,Weekday,Dinner,65,10.66
1000915,38,74,1971,274.51,275.51,0,0,378,469.38,Delivery,Weekday,Breakfast,397,73.1
1000918,96,65,1878,282.33,281.33,0,0,391,447.89,Dine-in,Weekday,Breakfast,371,56.89
1000919,144,32,2760,184.36,262.93,0,0,28,33.0,Dine-in,Weekday,Breakfast,28,5.0
1000920,112,11,1438,242.5,244.5,0,0,40,44.76,Dine-in,Weekend,Dinner,36,4.76
1000921,16,74,1885,123.25,123.25,0,0,161,195.72,Dine-in,Weekday,Breakfast,172,34.72
1000922,66,52,1571,629.53,631.53,0,0,26,31.92,Delivery,Weekday,Lunch,28,4.74
1000923,76,152,1247,446.23,446.23,0,0,13,15.32,Dine-in,Weekend,Lunch,14,2.32
1000924,114,81,2569,283.3,281.3,0,0,324,341.61,Dine-in,Weekday,Breakfast,341,17.61
1000925,100,27,2704,290.03,290.03,0,1,203,244.73,Buffet,Weekday,Dinner,202,50.08
1000926,18,57,1878,242.53,242.53,0,0,42,47.33,Dine-in,Weekday,Breakfast,40,5.33
1000927,67,68,1993,123.25,122.25,0,0,392,417.13,Dine-in,Weekday,Lunch,416,25.13
1000928,64,108,2956,629.53,630.53,0,0,26,27.99,Dine-in,Weekday,Dinner,28,1.99
1000929,137,42,2492,455.93,454.93,0,0,68,82.5,Delivery,Weekday,Lunch,61,11.6
1000930,14,72,2444,620.86,619.86,0,0,41,47.87,Delivery,Weekend,Dinner,38,5.5
1000931,129,61,1248,155.26,153.26,0,0,55,66.29,Dine-in,Weekday,Lunch,55,11.29
1000932,100,174,1993,150.41,145.53,0,1,1432,1760.55,Dine-in,Weekday,Dinner,1546,328.55
1000933,126,17,2640,291.03,290.03,0,0,162,189.77,Dine-in,Weekend,Breakfast,152,27.77
1000934,76,186,2322,321.07,323.07,0,0,229,283.43,Dine-in,Weekend,Lunch,216,54.43
1000935,7,152,2760,231.83,233.83,0,0,135,151.19,Buffet,Weekend,Dinner,122,19.43
1000937,122,110,2490,243.5,242.5,0,0,270,320.03,Delivery,Weekday,Breakfast,285,40.02
1000939,131,20,2490,292.03,290.03,0,0,163,186.64,Dine-in,Weekday,Lunch,179,23.64
1000940,58,132,2126,532.53,533.53,0,0,68,71.96,Buffet,Weekday,Dinner,70,4.75
1000941,61,101,2490,254.2,252.2,0,0,339,379.65,Dine-in,Weekday,Dinner,333,40.65
1000942,85,83,1902,445.23,445.23,0,0,26,31.69,Delivery,Weekday,Dinner,26,4.55
1000943,135,42,2760,262.93,260.93,0,0,82,97.3,Buffet,Weekday,Dinner,81,18.36
1000944,93,67,1847,195.0,225.07,0,0,95,111.96,Buffet,Weekday,Lunch,102,20.35
1000945,118,42,2956,581.03,581.03,0,0,108,123.12,Buffet,Weekend,Dinner,116,18.14
1000946,145,93,2490,279.36,279.36,0,0,175,191.77,Dine-in,Weekday,Breakfast,175,16.77
1000947,79,30,2640,291.03,290.03,0,0,244,297.87,Dine-in,Weekday,Breakfast,257,53.87
1000948,85,81,2290,238.62,239.62,0,0,823,932.82,Dine-in,Weekday,Dinner,851,109.82
1000949,10,113,2867,435.53,658.63,1,0,190,220.96,Dine-in,Weekday,Breakfast,206,30.96
1000950,125,42,1230,323.01,324.01,0,0,204,228.21,Dine-in,Weekend,Lunch,187,24.21
1000951,44,43,2444,618.86,619.86,0,0,258,320.4,Dine-in,Weekday,Lunch,256,62.4
1000952,104,153,2826,329.86,327.86,0,0,297,367.15,Dine-in,Weekend,Breakfast,285,70.15
1000953,99,93,1727,404.55,402.55,0,0,231,260.38,Buffet,Weekday,Lunch,252,35.26
1000955,99,41,2490,281.36,279.36,0,0,82,90.64,Dine-in,Weekday,Lunch,80,8.64
1000956,51,65,1902,486.03,485.03,0,0,14,16.13,Buffet,Weekday,Dinner,14,2.56
1000957,93,55,2569,310.46,308.46,0,0,54,67.09,Dine-in,Weekday,Breakfast,58,13.09
1000958,127,77,2569,339.53,339.53,0,0,487,576.86,Delivery,Weekday,Dinner,515,71.89
1000959,14,64,2826,328.86,329.86,0,0,258,295.25,Dine-in,Weekend,Lunch,261,37.25
1000960,60,137,2664,286.15,336.65,0,0,730,841.61,Dine-in,Weekday,Lunch,766,111.61
1000961,25,161,2539,95.06,96.06,0,0,161,174.71,Dine-in,Weekday,Lunch,172,13.71
1000963,9,89,2492,388.03,388.03,0,0,27,32.58,Dine-in,Weekday,Breakfast,28,5.58
1000964,93,149,1216,339.5,436.53,0,0,95,112.35,Dine-in,Weekday,Lunch,87,17.35
1000965,51,75,2867,629.53,629.53,0,0,14,15.08,Dine-in,Weekday,Breakfast,12,1.08
1000966,3,93,1878,243.53,242.53,0,0,161,194.46,Dine-in,Weekday,Lunch,175,33.46
1000968,81,81,2577,280.33,282.33,0,0,96,114.24,Delivery,Weekday,Dinner,87,14.59
1000969,118,106,1885,118.4,118.4,0,0,620,716.99,Buffet,Weekend,Dinner,600,116.39
1000970,145,17,1445,728.53,728.53,0,0,13,14.74,Delivery,Weekday,Dinner,13,1.39
1000971,63,83,2577,282.33,281.33,0,0,41,47.72,Dine-in,Weekend,Lunch,37,6.72
1000972,37,113,1525,243.5,242.5,0,0,26,28.44,Buffet,Weekday,Lunch,27,2.93
1000973,60,76,1109,178.48,321.13,0,0,460,535.66,Dine-in,Weekday,Dinner,419,75.66
1000974,116,13,1216,417.13,418.13,0,0,135,159.27,Buffet,Weekday,Breakfast,130,29.12
1000975,92,11,2304,485.03,485.03,0,0,80,84.69,Delivery,Weekday,Dinner,83,3.75
1000976,40,51,2494,195.0,256.08,0,0,80,91.15,Delivery,Weekday,Lunch,80,8.92
1000977,122,94,2631,98.0,152.35,0,0,40,48.16,Dine-in,Weekday,Breakfast,42,8.16
1000978,105,74,1525,262.93,291.03,0,1,13,13.72,Dine-in,Weekend,Dinner,13,0.72
1000979,74,13,1109,279.42,278.42,0,0,1824,2023.95,Delivery,Weekday,Dinner,1726,159.96
1000980,41,11,1230,466.63,466.63,0,0,150,164.82,Dine-in,Weekend,Breakfast,141,14.82
1000981,143,186,1778,150.41,175.63,0,0,150,182.07,Dine-in,Weekday,Dinner,157,32.07
1000982,71,83,2322,322.1,321.1,0,0,270,319.04,Delivery,Weekday,Breakfast,266,39.23
1000983,76,76,1803,173.63,255.11,0,0,149,165.28,Buffet,Weekend,Dinner,145,19.54
1000984,130,68,1216,417.13,417.13,0,0,14,17.17,Delivery,Weekday,Dinner,12,2.54
1000986,3,61,1558,611.13,611.13,0,0,134,143.42,Dine-in,Weekday,Dinner,125,9.42
1000987,7,177,1445,660.63,658.63,0,0,26,30.9,Dine-in,Weekend,Dinner,25,4.9
1000988,85,161,2304,226.04,736.23,0,0,69,78.75,Buffet,Weekday,Dinner,66,11.7
1000989,44,27,1438,217.28,218.28,0,0,123,152.18,Dine-in,Weekday,Breakfast,128,29.18
1000990,142,41,2306,337.62,336.62,0,0,15,18.65,Dine-in,Weekday,Lunch,14,3.65
1000991,66,126,1558,678.03,679.03,0,0,69,76.89,Buffet,Weekday,Dinner,68,9.47
1000992,145,77,2826,326.92,326.92,0,0,204,225.55,Dine-in,Weekday,Dinner,200,21.55
1000993,132,162,1993,118.4,116.4,0,0,67,75.02,Buffet,Weekend,Breakfast,64,9.62
1000994,30,30,2569,361.81,363.81,0,0,176,193.27,Delivery,Weekday,Dinner,192,13.82
1000995,114,73,1727,421.95,422.95,0,0,123,148.7,Dine-in,Weekday,Lunch,118,25.7
1000996,80,92,1248,97.0,153.26,0,0,81,100.16,Buffet,Weekday,Breakfast,86,22.99
1000997,106,73,1770,411.28,484.03,0,0,40,42.63,Delivery,Weekday,Breakfast,36,2.1
1000998,98,109,1727,446.23,447.23,0,0,256,300.51,Dine-in,Weekend,Dinner,280,44.51
1000999,119,88,2492,446.23,447.23,0,0,55,60.35,Dine-in,Weekend,Dinner,58,5.35
1001000,79,26,2867,515.13,629.53,0,0,41,51.04,Dine-in,Weekday,Breakfast,40,10.04
1001001,98,17,1248,146.5,147.5,0,0,28,30.37,Delivery,Weekend,Lunch,27,1.9
1001002,125,34,2640,280.33,280.33,0,0,311,376.27,Buffet,Weekend,Breakfast,336,78.32
1001003,83,161,2760,242.53,241.53,0,0,150,168.05,Buffet,Weekend,Lunch,140,21.66
1001004,47,20,1778,161.99,182.39,0,0,730,835.56,Dine-in,Weekday,Breakfast,736,105.56
1001005,65,26,2707,224.13,224.13,0,0,121,141.86,Buffet,Weekday,Breakfast,109,25.03
1001006,101,86,1754,318.16,320.16,0,0,1162,1301.48,Delivery,Weekday,Breakfast,1221,111.58
1001007,142,67,1878,320.13,321.13,0,0,216,243.48,Dine-in,Weekday,Dinner,199,27.48
1001008,41,113,1778,177.54,178.54,0,0,352,423.47,Buffet,Weekend,Breakfast,375,85.76
1001009,95,27,2290,244.47,303.64,0,0,1107,1179.87,Dine-in,Weekday,Dinner,1094,72.87
1001010,137,88,1778,159.14,180.42,0,0,177,200.89,Dine-in,Weekday,Lunch,173,23.89
1001011,93,162,2760,241.53,242.53,0,0,27,30.94,Delivery,Weekday,Dinner,24,3.15
1001012,119,83,2304,389.03,473.39,0,1,82,90.17,Buffet,Weekend,Lunch,84,9.8
1001013,111,99,1109,188.18,309.43,0,0,379,470.03,Delivery,Weekend,Lunch,402,72.82
1001014,89,174,2494,212.43,212.43,0,0,135,146.24,Dine-in,Weekday,Dinner,122,11.24
1001015,68,72,1847,242.53,243.53,0,0,28,33.85,Buffet,Weekday,Breakfast,30,7.02
1001016,84,81,2539,119.34,118.34,0,0,161,172.23,Dine-in,Weekend,Lunch,157,11.23
1001017,55,91,1778,184.33,183.33,0,0,54,67.23,Dine-in,Weekend,Lunch,48,13.23
1001018,22,26,1971,245.44,291.03,1,1,593,705.37,Dine-in,Weekday,Lunch,550,112.37
1001019,145,143,2760,184.36,262.93,0,0,15,15.8,Delivery,Weekday,Breakfast,15,0.64
1001020,123,74,2490,255.14,256.14,0,0,40,46.63,Dine-in,Weekday,Dinner,37,6.63
1001021,8,52,2867,668.33,670.33,0,0,28,31.52,Dine-in,Weekday,Dinner,27,3.52
1001022,138,43,1062,194.06,194.06,0,0,784,853.52,Buffet,Weekday,Breakfast,854,83.42
1001024,23,104,1878,282.33,282.33,0,1,123,142.07,Dine-in,Weekday,Lunch,119,19.07
1001025,110,13,1770,485.03,486.03,0,0,123,148.72,Buffet,Weekday,Lunch,112,30.86
1001026,58,80,2490,254.2,252.2,0,0,567,607.46,Buffet,Weekday,Dinner,524,48.55
1001027,9,72,1993,145.53,145.53,0,0,649,701.3,Buffet,Weekday,Breakfast,586,62.76
1001028,37,152,1962,435.59,641.23,1,1,851,960.98,Dine-in,Weekday,Lunch,882,109.98
1001029,106,29,1230,281.3,287.12,0,1,393,451.9,Dine-in,Weekday,Lunch,407,58.9
1001030,126,32,1754,283.24,283.24,0,0,567,656.26,Delivery,Weekend,Dinner,542,71.41
1001031,65,108,2322,365.69,427.8,0,1,325,348.09,Dine-in,Weekday,Lunch,306,23.09
1001032,131,67,1847,194.0,195.0,0,0,148,169.12,Dine-in,Weekday,Lunch,162,21.12
1001033,73,177,2581,639.23,639.23,0,0,163,192.99,Dine-in,Weekday,Dinner,171,29.99
1001034,24,59,1962,610.13,612.13,0,0,244,299.47,Delivery,Weekday,Dinner,254,44.38
1001036,71,57,2290,270.63,271.63,0,0,406,447.1,Delivery,Weekday,Dinner,432,32.88
1001038,44,29,2322,325.98,325.98,0,0,161,184.77,Delivery,Weekday,Breakfast,161,19.02
1001039,39,161,1558,435.59,640.23,0,1,136,163.2,Delivery,Weekday,Lunch,136,21.76
1001040,56,81,1062,170.75,170.75,0,0,447,515.76,Dine-in,Weekend,Lunch,423,68.76
1001041,22,108,1993,146.53,146.53,0,0,931,1115.9,Dine-in,Weekday,Lunch,919,184.9
1001042,34,10,1248,150.35,150.35,0,0,204,233.2,Buffet,Weekend,Breakfast,192,35.04
1001043,55,113,2539,107.73,106.73,0,0,41,49.34,Delivery,Weekend,Dinner,42,6.67
1001044,54,73,1727,402.55,403.55,0,0,94,111.79,Dine-in,Weekday,Lunch,100,17.79
1001046,142,43,1109,286.15,287.15,0,0,904,1107.88,Buffet,Weekday,Lunch,923,244.66
1001047,126,86,1971,322.04,323.04,0,0,865,1040.75,Delivery,Weekend,Dinner,842,140.6
1001048,105,94,2707,181.42,181.42,0,0,230,285.81,Dine-in,Weekend,Breakfast,234,55.81
1001049,93,67,1311,170.78,168.78,0,0,459,546.72,Dine-in,Weekday,Breakfast,503,87.72
1001050,29,32,1878,282.33,282.33,0,0,54,61.72,Delivery,Weekday,Lunch,52,6.18
1001052,94,104,1847,195.0,196.0,0,0,109,118.83,Buffet,Weekday,Dinner,99,11.8
1001053,105,51,1754,317.19,317.19,0,0,838,928.94,Delivery,Weekend,Lunch,755,72.75
1001054,127,92,2867,726.53,728.53,0,0,15,18.48,Dine-in,Weekday,Dinner,14,3.48
1001055,72,61,1230,324.01,325.01,0,0,96,111.73,Buffet,Weekday,Lunch,103,18.88
1001056,122,139,1230,316.28,315.28,0,0,298,362.25,Dine-in,Weekday,Breakfast,270,64.25
1001058,5,139,2444,486.03,659.63,1,0,14,17.27,Dine-in,Weekday,Lunch,13,3.27
1001059,120,91,2631,155.26,155.26,0,0,14,15.19,Buffet,Weekday,Lunch,14,1.43
1001060,65,91,1993,146.5,147.5,0,0,81,89.35,Delivery,Weekday,Dinner,83,6.68
1001061,64,11,2664,277.42,321.13,0,0,755,866.96,Dine-in,Weekday,Lunch,811,111.96
1001063,124,23,2631,99.0,151.35,0,0,67,76.05,Dine-in,Weekday,Dinner,71,9.05
1001064,113,32,1778,161.02,161.02,0,0,135,152.11,Delivery,Weekday,Breakfast,126,13.69
1001065,124,39,1230,318.16,319.16,0,0,80,97.73,Dine-in,Weekday,Breakfast,86,17.73
1001066,79,50,1558,463.69,639.23,1,0,69,72.79,Buffet,Weekday,Breakfast,67,4.55
1001068,124,89,2867,687.73,688.73,0,0,15,16.7,Buffet,Weekday,Breakfast,15,2.04
1001069,108,14,2581,486.03,679.03,0,1,433,474.54,Buffet,Weekday,Dinner,421,49.85
1001070,50,113,1248,96.09,155.26,0,0,40,45.12,Dine-in,Weekday,Breakfast,38,5.12
1001072,100,23,2126,534.53,532.53,0,0,40,47.45,Dine-in,Weekday,Lunch,43,7.45
1001073,75,177,2704,242.5,292.03,0,0,96,119.89,Buffet,Weekday,Lunch,96,28.67
1001074,29,145,2539,120.28,122.28,0,0,406,489.54,Dine-in,Weekday,Lunch,372,83.54
1001075,116,42,1993,98.03,97.03,0,0,270,309.31,Dine-in,Weekday,Lunch,284,39.31
1001076,64,61,1230,322.1,321.1,0,0,109,130.05,Delivery,Weekday,Dinner,107,16.84
1001077,130,27,1543,469.51,470.51,0,0,123,141.98,Dine-in,Weekday,Breakfast,113,18.98
1001079,36,55,2760,243.53,243.53,0,0,15,16.92,Dine-in,Weekday,Lunch,14,1.92
1001080,131,83,2760,260.93,260.93,0,0,107,123.07,Dine-in,Weekday,Lunch,96,16.07
1001081,108,152,1727,403.55,403.55,0,0,229,269.39,Dine-in,Weekday,Lunch,232,40.39
1001082,25,177,1727,247.38,427.83,1,1,1431,1536.11,Delivery,Weekday,Lunch,1318,84.09
1001083,80,67,2581,678.03,678.03,0,0,188,200.47,Delivery,Weekday,Lunch,200,9.98
1001084,94,149,2760,243.53,242.53,0,0,55,62.75,Dine-in,Weekday,Dinner,54,7.75
1001085,16,50,2581,640.23,639.23,0,0,80,91.09,Dine-in,Weekday,Dinner,80,11.09
1001086,144,157,2760,184.36,261.93,0,0,96,104.78,Dine-in,Weekday,Dinner,98,8.78
1001087,129,36,2494,195.0,243.5,0,1,121,147.85,Dine-in,Weekday,Breakfast,118,26.85
1001088,33,80,1230,337.62,372.54,1,0,177,199.54,Buffet,Weekday,Lunch,181,27.05
1001089,114,61,2104,588.79,590.79,0,0,82,86.21,Delivery,Weekday,Breakfast,83,3.37
1001090,79,143,2444,514.13,629.53,0,0,53,57.86,Dine-in,Weekday,Breakfast,56,4.86
1001091,76,174,2539,144.56,143.56,0,0,742,806.75,Buffet,Weekend,Dinner,776,77.7
1001092,52,143,2492,446.23,445.23,0,0,135,161.8,Dine-in,Weekday,Lunch,131,26.8
1001093,129,109,1198,169.75,171.75,0,0,107,129.4,Dine-in,Weekday,Dinner,112,22.4
1001094,66,64,2826,329.86,328.86,0,0,162,171.57,Dine-in,Weekday,Dinner,165,9.57
1001096,34,34,2640,280.33,280.33,0,0,285,339.75,Dine-in,Weekend,Dinner,269,54.75
1001097,38,67,1543,486.03,484.03,0,0,67,80.31,Buffet,Weekday,Breakfast,72,15.97
1001098,58,57,2539,119.34,120.34,0,0,123,141.12,Dine-in,Weekday,Breakfast,112,18.12
1001099,58,77,2290,242.53,242.53,0,0,485,573.52,Dine-in,Weekday,Dinner,530,88.52
1001100,126,11,1778,181.45,179.45,0,0,850,983.86,Buffet,Weekend,Lunch,839,160.63
1001102,59,27,2760,214.43,242.53,0,0,258,284.46,Dine-in,Weekday,Dinner,251,26.46
1001103,90,58,2290,195.03,245.41,1,0,1554,1726.5,Buffet,Weekend,Dinner,1641,207.0
1001104,28,99,1248,154.26,253.23,0,0,54,67.1,Buffet,Weekend,Dinner,58,15.72
1001105,89,32,1778,163.02,180.45,0,0,135,145.32,Delivery,Weekday,Dinner,143,8.26
1001107,121,13,1878,291.03,290.03,0,0,189,227.46,Buffet,Weekday,Breakfast,187,46.15
1001109,55,67,2490,253.2,254.2,0,0,352,413.99,Buffet,Weekend,Breakfast,377,74.39
1001110,27,132,1109,306.58,305.58,0,0,878,939.18,Buffet,Weekend,Dinner,858,73.42
1001111,144,39,2492,445.23,445.23,0,0,55,64.15,Buffet,Weekday,Breakfast,56,10.98
1001112,79,57,1543,514.13,515.13,0,0,28,33.01,Buffet,Weekday,Dinner,30,6.01
1001113,109,89,2444,669.33,669.33,0,1,53,60.52,Buffet,Weekday,Dinner,57,9.02
1001114,131,94,2704,262.93,319.13,0,0,27,28.69,Dine-in,Weekday,Lunch,27,1.69
1001115,20,76,1727,445.23,446.23,0,0,270,312.93,Delivery,Weekend,Dinner,289,34.34
1001116,30,101,1885,122.28,121.28,0,0,541,597.26,Delivery,Weekday,Lunch,500,45.01
1001117,52,132,1248,153.26,155.26,0,0,55,66.02,Buffet,Weekday,Lunch,54,13.22
1001118,124,143,2290,266.75,268.75,0,0,932,996.22,Buffet,Weekday,Breakfast,940,77.06
1001119,83,109,1445,668.33,668.33,0,0,40,44.17,Buffet,Weekend,Dinner,36,5.0
1001120,125,74,1062,185.33,185.33,0,0,134,166.73,Dine-in,Weekend,Dinner,133,32.73
1001121,11,29,2704,242.53,282.33,0,1,109,133.78,Buffet,Weekday,Dinner,115,29.74
1001122,45,108,2322,412.25,413.25,0,0,95,114.19,Buffet,Weekday,Breakfast,95,23.03
1001123,65,146,2490,194.03,244.5,1,1,945,1149.33,Delivery,Weekday,Lunch,890,163.46
1001124,28,68,2867,616.92,618.92,0,0,41,43.67,Buffet,Weekend,Lunch,38,3.2
1001126,99,89,2490,280.36,281.36,0,0,149,165.71,Dine-in,Weekday,Lunch,149,16.71
1001127,133,153,2492,286.21,389.03,0,1,123,141.36,Dine-in,Weekend,Lunch,112,18.36
1001128,66,76,2581,680.03,678.03,0,0,68,74.23,Delivery,Weekday,Dinner,72,4.98
1001129,57,51,2490,253.2,253.2,0,0,553,588.56,Dine-in,Weekday,Dinner,581,35.56
1001130,44,106,1971,290.06,291.06,0,0,310,364.23,Dine-in,Weekday,Dinner,335,54.23
1001131,10,162,1754,281.33,280.33,0,0,420,509.52,Dine-in,Weekday,Breakfast,461,89.52
1001132,48,106,2704,292.03,292.03,0,0,135,155.0,Dine-in,Weekend,Dinner,122,20.0
1001133,131,106,2581,484.03,659.63,1,0,188,210.07,Buffet,Weekday,Dinner,193,26.48
1001134,128,108,1993,151.35,144.56,0,1,728,849.32,Dine-in,Weekday,Lunch,694,121.32
1001135,81,72,1207,375.39,465.63,0,0,41,44.7,Dine-in,Weekday,Dinner,38,3.7
1001136,7,11,1525,290.03,291.03,0,0,393,463.95,Dine-in,Weekend,Dinner,398,70.95
1001137,125,32,2492,446.23,447.23,0,0,42,51.64,Dine-in,Weekend,Breakfast,38,9.64
1001138,72,174,2139,290.03,291.03,0,0,41,43.39,Buffet,Weekday,Lunch,45,2.87
1001139,134,57,1543,484.09,484.09,0,0,42,45.05,Buffet,Weekday,Dinner,38,3.66
1001140,68,149,2444,630.53,709.13,0,0,41,43.52,Buffet,Weekday,Lunch,40,3.02
1001141,115,39,2640,282.33,282.33,0,0,82,102.16,Buffet,Weekday,Lunch,79,24.19
1001142,87,42,1062,176.57,175.57,0,0,284,326.42,Dine-in,Weekday,Lunch,293,42.42
1001143,54,75,2581,641.23,640.23,0,0,271,312.25,Dine-in,Weekday,Dinner,262,41.25
1001144,6,75,1971,290.03,291.03,0,0,176,195.85,Delivery,Weekend,Dinner,162,15.88
1001145,43,11,2126,534.53,532.53,0,0,135,162.02,Delivery,Weekday,Lunch,125,21.62
1001146,84,77,2569,310.43,311.43,0,0,378,444.31,Dine-in,Weekend,Lunch,355,66.31
1001147,60,50,1230,316.25,316.25,0,0,149,182.54,Buffet,Weekday,Dinner,138,40.25
1001149,22,59,2867,618.86,620.86,0,0,68,72.21,Delivery,Weekday,Breakfast,74,3.37
1001151,139,58,2760,261.93,261.93,0,0,40,46.39,Dine-in,Weekend,Lunch,39,6.39
1001152,105,94,1885,117.37,118.34,0,1,458,570.83,Dine-in,Weekend,Dinner,460,112.83
1001153,84,55,1571,581.03,583.03,0,0,13,14.54,Buffet,Weekend,Dinner,12,1.85
1001154,40,109,1230,475.33,476.33,0,0,55,67.74,Dine-in,Weekday,Breakfast,52,12.74
1001155,140,50,1109,282.3,282.3,0,0,433,533.28,Dine-in,Weekend,Breakfast,393,100.28
1001156,115,43,2139,307.49,308.49,0,0,122,149.12,Delivery,Weekday,Lunch,118,21.7
1001157,83,124,1248,151.32,151.32,0,0,122,133.31,Delivery,Weekend,Dinner,120,9.05
1001158,22,42,1543,503.43,503.43,0,0,13,13.65,Dine-in,Weekday,Dinner,13,0.65
1001159,105,106,2444,708.13,709.13,0,0,27,29.94,Dine-in,Weekend,Lunch,24,2.94
1001160,104,52,1558,680.03,680.03,0,0,135,150.41,Buffet,Weekend,Lunch,123,18.49
1001161,128,143,2640,282.33,280.33,0,0,204,232.4,Dine-in,Weekday,Dinner,202,28.4
1001162,82,66,1770,486.03,486.03,0,0,42,47.4,Buffet,Weekday,Dinner,39,6.48
1001163,87,109,1885,142.62,144.53,0,1,810,988.28,Dine-in,Weekday,Dinner,777,178.28
1001164,41,13,2139,293.0,291.0,0,0,150,170.65,Delivery,Weekend,Dinner,136,16.52
1001165,10,93,1247,486.03,484.03,0,0,14,17.04,Buffet,Weekday,Lunch,13,3.65
1001166,53,124,1558,678.03,679.03,0,0,176,195.27,Dine-in,Weekday,Breakfast,192,19.27
1001167,8,14,1962,612.13,612.13,0,0,41,51.1,Dine-in,Weekday,Dinner,40,10.1
1001168,27,88,2581,484.03,641.23,1,0,298,358.58,Dine-in,Weekend,Breakfast,282,60.58
1001169,143,53,1247,445.23,445.23,0,0,13,15.93,Dine-in,Weekday,Breakfast,13,2.93
1001170,113,13,1571,581.03,581.03,0,0,161,198.1,Buffet,Weekday,Breakfast,158,44.52
1001172,84,101,2494,214.43,212.43,0,0,122,134.31,Delivery,Weekend,Lunch,113,9.85
1001173,4,161,2631,119.31,239.62,0,0,81,96.3,Dine-in,Weekday,Dinner,83,15.3
1001174,50,146,1109,290.06,291.06,0,0,811,951.08,Delivery,Weekday,Dinner,776,112.06
1001175,18,61,1216,417.13,418.13,0,0,15,16.95,Buffet,Weekday,Lunch,14,2.34
1001176,122,10,1754,272.6,272.6,0,0,622,696.99,Dine-in,Weekday,Lunch,627,74.99
1001177,141,26,1543,483.09,483.09,0,0,107,133.37,Dine-in,Weekday,Breakfast,107,26.37
1001178,110,124,2444,668.33,668.33,0,0,27,32.07,Dine-in,Weekday,Dinner,27,5.07
1001179,8,86,1445,669.33,669.33,0,0,13,16.12,Dine-in,Weekday,Dinner,11,3.12
1001181,30,52,2139,289.09,290.09,0,0,121,149.05,Dine-in,Weekday,Dinner,127,28.05
1001182,131,58,1778,176.6,175.6,0,0,204,253.27,Dine-in,Weekday,Lunch,191,49.27
1001183,76,17,2664,320.13,320.13,0,0,216,235.08,Dine-in,Weekend,Lunch,203,19.08
1001184,3,58,2867,659.63,659.63,0,0,27,31.51,Buffet,Weekday,Lunch,27,5.41
1001185,113,91,2664,303.64,304.64,0,0,364,441.59,Buffet,Weekday,Breakfast,362,93.11
1001186,112,41,1062,183.33,183.33,0,0,55,60.91,Buffet,Weekend,Lunch,52,7.09
1001187,6,43,1311,160.05,162.05,0,0,838,978.85,Dine-in,Weekend,Dinner,891,140.85
1001188,75,17,1878,290.03,292.03,0,0,55,64.04,Delivery,Weekday,Dinner,58,7.23
1001191,61,153,1754,291.06,289.06,0,0,594,694.01,Buffet,Weekday,Lunch,562,120.01
1001192,137,39,1885,115.43,115.43,0,0,188,227.24,Dine-in,Weekday,Dinner,174,39.24
1001193,139,65,2640,321.13,320.13,0,0,474,551.63,Dine-in,Weekend,Dinner,431,77.63
1001194,133,91,1778,163.99,193.03,0,0,136,165.07,Dine-in,Weekend,Lunch,140,29.07
1001195,51,89,2707,192.12,222.13,0,0,269,310.48,Delivery,Weekday,Breakfast,259,33.18
1001196,19,73,2304,387.03,505.43,0,0,41,48.88,Dine-in,Weekday,Lunch,40,7.88
1001198,22,77,2760,232.83,233.83,0,0,94,113.05,Dine-in,Weekday,Breakfast,89,19.05
